"id","year","Y","VA","K","L","M","I","naics3"
1151,1985,17665780.1578027,5565318.06696111,1778711.88960716,112,11307157.0068,0.708004514994174,"339"
1151,1986,22559347.6740873,6022029.85784457,708004.514994174,180,15850291.7454758,0.681521994530559,"339"
1151,1987,28853858.9091498,9377235.09900635,681521.994530559,201,18407631.1168754,0.993273960073271,"339"
1151,1988,27981870.1957638,8193577.86707068,993273.960073271,213,18214421.0756772,0.64421992508881,"339"
1151,1989,30475854.1162407,9945960.82452812,644219.92508881,222,18853747.0653121,0.44756976807912,"339"
1151,1990,30744384.9766048,10933339.6153159,447569.76807912,252,18491533.9747462,0.110715989631371,"339"
1151,1991,27402618.2610096,9015770.24747023,110715.989631371,230,17720968.9923857,0.298419901128317,"339"
1151,1992,29469398.2620066,9354819.25226073,298419.901128317,220,19783923.3072038,0.464915672442246,"339"
1151,1993,28152128.3176442,8783477.29893892,464915.672442246,215,19313840.8727597,0.584136370629215,"339"
1151,1994,32371304.4724349,12201216.8656729,584136.370629215,268,19952195.2105288,0.724332585661565,"339"
1151,1995,39614771.862138,13600074.0385033,724332.585661565,277,25023394.8999153,0.704051945635135,"339"
1161,1972,2648510.8993217,1701869.60344061,2625984.22504426,617,4866921.34552553,2.43628101681364,"334"
1161,1973,6724582.48010435,4886849.14270066,4977915.62343166,1430,8680376.70402399,12.6977996124873,"334"
1161,1974,7615741.61350212,4176940.72899732,12697799.6124873,1139,12760467.9516325,6.67479952063668,"334"
1161,1975,10731251.4105543,9017845.50512728,6674799.52063668,1927,5580459.46915224,0.916392367136675,"334"
1161,1976,21112290.9970537,16646912.5304944,916392.367136675,2947,13136554.3164756,10.4999516759635,"334"
1161,1977,34262302.6854453,27460212.4542371,10499951.6759635,4523,17724762.8522281,13.5598879401871,"334"
1161,1978,63893075.4858353,52657458.8024291,13559887.9401871,6632,24766048.8886929,29.4185693826283,"334"
1161,1979,102966726.791729,79470111.3145211,29418569.3826283,7976,46007718.9746059,51.3280023506268,"334"
1161,1980,148497029.462203,111187260.401159,51328002.3506268,9915,64333025.0965178,54.1455556375076,"334"
1161,1981,145703732.859486,117739676.445592,54145555.6375076,9904,43172848.1700669,60.7591842486127,"334"
1161,1982,186913287.680294,148225070.30453,60759184.2486127,10521,58204012.707664,66.5087121733464,"334"
1161,1983,332528085.413706,262932326.957347,66508712.1733464,13067,96167928.4638099,125.670233365425,"334"
1161,1984,547182976.420844,395133361.809793,125670233.365425,15299,200992237.638616,271.339933151112,"334"
1161,1985,366410720.806804,299747860.428332,271339933.151112,13689,82654260.3144741,136.362064398324,"334"
1161,1986,420547247.17956,329534558.321872,136362064.398324,12722,110133086.400618,64.7821704992093,"334"
1161,1987,696033511.732314,526475440.95789,64782170.4992093,18015,195562089.555904,135.210809868197,"334"
1161,1988,790666807.893022,519457515.229869,135210809.868197,14817,300798145.367233,126.817896665589,"334"
1161,1989,785945685.959419,483501381.437522,126817896.665589,13072,326846742.37035,150.312579834172,"334"
1161,1990,783003695.932968,411200376.910226,150312579.834172,11997,390486052.321322,283.958412898622,"334"
1161,1991,933302398.936643,583314212.933974,283958412.898622,11254,361737657.988378,102.97847550294,"334"
1161,1992,1197420346.91914,752291503.868272,102978475.50294,11554,454180508.444735,207.476271159197,"334"
1161,1993,1351545782.78277,869320122.943358,207476271.159197,12060,486226335.494533,304.11148775654,"334"
1161,1994,1817424426.80436,1151213923.58814,304111487.75654,11793,659108954.985723,514.750703184689,"334"
1161,1995,2200218443.68548,1199819363.40188,514750703.184689,12730,970018800.265288,584.951428663501,"334"
1161,1996,1876223254.35892,835839389.192083,584951428.663501,12200,1025705207.67819,471.60174086481,"334"
1161,1997,2356375000,1192857253.24968,471601740.86481,12800,1163517746.75032,685.1,"334"
1161,1998,2590145010.0669,1341560536.38865,685100000,13800,1346592474.9813,1036.52538784014,"334"
1161,1999,3036988794.2063,1384992108.75383,1036525387.84014,13387,1845299438.82227,665.372168523293,"334"
1161,2000,4996614898.6663,2889691187.986,665372168.523293,14696,2463599635.91652,877.263394246324,"334"
1161,2001,4248794328.67875,2078912960.86383,877263394.246324,14415,2714228414.11571,755.918266318538,"334"
1161,2002,2988728950.31287,1349846240.50229,755918266.318538,12146,2060361872.43834,797.858118119088,"334"
1161,2003,3994515281.87728,2782130992.16003,797858118.119088,14300,1508133715.4815,649.611961630731,"334"
1161,2004,5736467701.95046,4011140490.66434,649611961.630731,15900,2096425644.10304,1620.86324716381,"334"
1161,2005,6738133703.78162,3704918945.71669,1620863247.16381,9860,3556875322.94279,1676.15071421165,"334"
1161,2006,6495592246.80045,3444974046.72772,1676150714.21165,16500,3482111745.1804,2033.13747945876,"334"
1161,2007,6909376457.28939,2670107740.50609,2033137479.45876,16420,4762837913.67782,1817.29938923968,"334"
1161,2008,6624843193.06263,2656057577.40791,1817299389.23968,14700,4420949133.00261,660.107903008002,"334"
1161,2009,6132571609.77094,2859056524.95948,660107903.008002,13400,3741018583.2026,498.07610162552,"334"
1161,2010,7414652705.81611,2074248490.49338,498076101.62552,11100,5842248304.82712,158.838049531748,"334"
1161,2011,7469011738.9377,1945432374.12707,158838049.531748,11093,5699438685.24001,264.942773771433,"334"
1173,1973,1038113.30428036,768373.940820911,1765385.09040104,250,1274090.88091073,0.541712008871817,"334"
1173,1974,1855037.12049976,1238484.38125524,2297683.49223726,320,2287861.88379554,0.676221350002728,"334"
1173,1975,2053439.79647679,1322131.76705909,676221.350002728,284,2381826.0487517,0.585962427063355,"334"
1173,1976,1865628.26458284,1516066.5776818,585962.427063355,308,1028364.36403401,0.618304004419804,"334"
1173,1977,2126295.54957275,1470376.42840435,618304.004419804,282,1709182.10105644,0.307911263498306,"334"
1173,1978,3069777.10324726,2240779.52788266,307911.263498306,304,1827313.53859817,0.291124513321402,"334"
1173,1979,3934856.80704407,2810619.2282404,291124.513321402,334,2201321.57486528,0.60049148078348,"334"
1173,1980,4156981.85200002,2905316.97212591,600491.48078348,315,2158238.71752258,0.616883596077248,"334"
1173,1981,5418742.41957717,3512567.59859787,616883.596077248,320,2942884.78444257,0.435977189320003,"334"
1173,1982,3523939.69936252,1897257.14932018,435977.189320003,185,2447242.5517675,0.314498264126313,"334"
1173,1983,4247336.51112294,3634245.08340534,314498.264126313,269,847174.22254249,0.576790207471224,"334"
1173,1984,6429882.90469493,4017536.02120303,576790.207471224,252,3188847.26747831,0.458241495605537,"334"
1173,1985,6423527.3658947,3669507.0337271,458241.495605537,211,3414667.65983304,0.556868545620111,"334"
1173,1986,6117416.25669394,4235549.85848945,556868.545620111,213,2277218.23439314,0.320938468526006,"334"
1173,1987,7756276.67675386,4622727.89563776,320938.468526006,210,3614120.78211059,0.460690869692936,"334"
1173,1988,6888676.35585635,4140234.0173981,460690.869692936,185,3048296.57545633,2.390939565529,"334"
1173,1989,7939815.56285332,5366431.0611213,2390939.565529,210,2781015.64050635,1.09073100839632,"334"
1173,1990,10399964.3122921,8951923.54385649,1090731.00839632,320,1520803.32352325,0.450878777039312,"334"
1173,1991,22467296.2992675,10537063.7032213,450878.777039312,305,12330743.0683315,2.15649588420928,"334"
1173,1992,20476866.8275959,14240202.1420424,2156495.88420928,411,6363486.84679665,0.429781886002372,"334"
1173,1993,19684281.8340835,11864741.7289564,429781.886002372,333,7884413.14349517,0.616361579169739,"334"
1173,1994,20768774.5290773,9479042.01948244,616361.579169739,280,11169388.2947569,1.71195212561105,"334"
1173,1995,17174519.823214,8541639.02816854,1711952.12561105,281,8370716.08389457,1.08921957674187,"334"
1173,1996,19436446.2824938,12926561.2745139,1089219.57674187,274,6418037.78166085,0.387963116018496,"334"
1173,1997,19326000,12897687.8181383,387963.116018496,253,6428312.18186172,0.459,"334"
1173,1998,20041434.5026558,12637467.8837235,459000,263,7985143.13148195,0.674250832006996,"334"
1173,1999,24731826.4636999,14233818.051716,674250.832006996,274,11726397.0333449,0.599055249407842,"334"
1173,2000,26544254.7382125,14280915.8607909,599055.249407843,255,14339369.3090965,0.259212200307676,"334"
1173,2001,29939953.9821083,16048182.0978207,259212.200307676,264,17376729.6821009,0.782792663080189,"334"
1173,2002,28448581.6105173,16356228.4514871,782792.663080189,269,15202200.4062785,0.770536325672659,"334"
1173,2003,35315550.1428314,18929249.5881129,770536.325672659,269,20383580.1471395,0.477257190615863,"334"
1173,2004,35235892.153276,18528131.7171878,477257.190615863,286,20301411.3523634,0.707934719034394,"334"
1173,2005,40057230.8743537,21437400.0999101,707934.719034394,279,21834397.4566576,0.504006200854958,"334"
1173,2006,35936757.7428314,18133452.6205697,504006.200854958,240,20321486.9260859,0.413853509550572,"334"
1173,2007,29197947.0779517,11176134.1788138,413853.509550572,216,20247589.7339087,0.747411558897979,"334"
1173,2008,23327250.0243326,7912642.84772452,747411.55889798,195,17170792.4873033,0.12482809704318,"334"
1173,2009,35340320.1261943,19651226.2814975,124828.09704318,206,17929714.7274337,2.12804617668758,"334"
1173,2010,33816936.2243396,18770717.3647003,2128046.17668758,218,16460129.8108805,0.97449289847856,"334"
1173,2011,33668549.1100378,17519991.7261117,974492.89847856,199,16662693.9862793,1.13183552955156,"334"
1191,1974,18206690.507939,1214403.77202055,333647.381111764,50,15226010.6719493,0.172069718560784,"333"
1191,1975,15915472.274325,1217029.17091383,502118.776535688,55,13258627.3492185,0.00551615445459481,"333"
1191,1976,16640359.2627556,1752457.62477445,5516.15445459481,50,13405040.4770921,0.020883648209945,"333"
1191,1977,20920062.2884781,4651371.39650342,20883.648209945,135,14607511.3625965,0.107890499546512,"333"
1191,1978,9521996.93050648,4547636.00888819,107890.499546512,125,4494446.65980754,0.288742173054357,"333"
1191,1979,10994409.9212152,5652892.33720065,288742.173054357,140,4757950.74482515,0.8472301208882,"333"
1191,1980,10252446.3338216,5494390.48815672,847230.1208882,140,4243844.65623615,0.306005005953404,"333"
1191,1981,6427339.63741734,2623718.81803137,306005.005953404,74,3408543.16687119,0.0921644719103424,"333"
1191,1982,3392081.93487528,1015511.64109666,92164.4719103424,40,2160288.76558271,0.0672092172369749,"333"
1191,1983,3025877.28761223,988898.81404802,67209.2172369749,30,1851501.64793431,0.0112511767660928,"333"
1201,1974,4602548.77179716,2823852.2258163,323155.32510196,67,1593808.59163687,0.086034859280392,"333"
1201,1975,2801986.00733221,1393583.69296255,405705.016061116,34,1270439.41406764,0.0147097452122528,"333"
1201,1976,3420179.66125012,2054504.9917627,14709.7452122528,49,1229651.07294333,0.00174030401749542,"333"
1201,1977,3361622.97766224,2240295.17763932,1740.30401749542,58,1006830.15546815,0.766505638569248,"333"
1201,1978,3072561.8961325,2392208.11460046,766505.638569248,77,614714.900884055,0.459568694285469,"333"
1201,1979,9761796.18803844,6143394.89466262,459568.694285469,117,3223086.85838953,0.0125412353420951,"333"
1201,1980,8437512.33122419,4225617.78102843,12541.2353420951,83,3756707.94107307,0.0278186369048549,"333"
1201,1981,5984227.12462243,3261292.72822977,27818.6369048549,78,2440106.38057265,0.0711649719814036,"333"
1201,1982,4683504.9706498,1839439.20066808,71164.9719814036,51,2585239.47200452,0.153461046024426,"333"
1201,1983,5924132.53996463,4261385.08462693,153461.046024426,112,1511346.18927493,0.446671717613884,"333"
1201,1984,10701335.0885347,5228592.90789816,446671.717613884,119,4937635.04584018,0.416308815746886,"333"
1201,1985,24691978.3738934,12761636.4606267,416308.815746886,290,10861372.4899793,0.149452377867176,"333"
1201,1986,17632713.6865529,9661950.04392818,149452.377867176,216,7469925.61436234,1.55266535846443,"333"
1201,1987,29517516.9471396,12862485.0341408,1552665.35846443,222,15559140.4265409,0.244173482679156,"333"
1209,1961,248411465.204726,127292445.605962,214728771.431162,3000,158308277.846696,41.7954215821369,"325"
1209,1962,370714284.716239,199669899.333229,250606465.569148,5000,219690037.290745,80.1564246877697,"325"
1209,1963,382840861.883794,214531725.770012,80156424.6877697,5000,214512089.161878,95.979788609778,"325"
1209,1964,400466049.81184,251904876.194986,95979788.609778,5500,187734714.811511,87.6231732837007,"325"
1209,1965,434875367.853883,288641579.872007,87623173.2837007,6000,182826028.430347,162.335176277805,"325"
1209,1966,522994764.561115,338090090.052886,162335176.277805,6500,229002677.845248,155.918199978621,"325"
1209,1967,651070706.784656,397266841.439508,155918199.978621,7300,310922725.501007,131.10713548026,"325"
1209,1968,722468723.263287,436438028.720312,131107135.48026,7500,342883529.745788,121.254423164903,"325"
1209,1969,797775426.448899,499985070.063755,121254423.164903,8400,348215154.798328,132.253339223897,"325"
1209,1970,926926464.601308,562200447.979603,132253339.223897,9100,420217322.702239,134.468468124098,"325"
1209,1971,1063613043.29754,604681340.426466,134468468.124098,9200,524341069.670476,188.443187283771,"325"
1209,1972,1197440373.41433,678306641.265486,188443187.283771,9000,587013211.695089,112.602557022999,"325"
1209,1973,1305605886.22915,777309083.376991,112602557.022999,10300,588456696.789642,168.366651322404,"325"
1209,1974,1439349528.65076,838744176.228353,168366651.322404,13000,645643472.127577,266.702528442108,"325"
1209,1975,1493052383.94548,831504029.299801,266702528.442108,13000,686340789.900761,316.867598229503,"325"
1209,1976,1715119738.31,926785413.906058,316867598.229503,13400,787314986.54648,321.149369072117,"325"
1209,1977,1917031311.56424,1018323675.70165,321149369.072117,13700,897959328.533139,264.579254334948,"325"
1209,1978,2023006835.1776,1094610549.26198,264579254.334948,14300,908420695.064688,346.814928544362,"325"
1209,1979,2129144387.81282,1315677539.70791,346814928.544362,21600,773642390.708537,394.310898162604,"325"
1209,1980,2088267586.6673,1339396715.62102,394310898.162604,25200,695446668.66276,530.517463550081,"325"
1209,1981,2107786567.43733,1319652467.75974,530517463.550081,22900,720642336.035816,434.833543252728,"325"
1209,1982,2079816895.98018,1488880621.0896,434833543.252728,27572,538088320.24781,445.620958923607,"325"
1209,1983,2205547735.10281,1508660296.73219,445620958.923607,23400,624437512.331739,313.777687220812,"325"
1209,1984,2267949805.87373,1768956859.65794,313777687.220812,27700,451581407.618398,333.644622068281,"325"
1209,1985,2372915971.91184,1947063159.05941,333644622.068281,31400,390531431.901566,496.62870057602,"325"
1209,1986,2662159030.1272,1603140438.97398,496628700.57602,16600,1014917875.21724,451.219796664049,"325"
1209,1987,2804300973.68352,1525776586.8681,451219796.664049,12100,1218879391.05089,387.308886152287,"325"
1209,1988,2981840104.59082,1587151829.9584,387308886.152287,13300,1347830865.38581,471.18609579457,"325"
1209,1989,3075042173.32066,1614872270.0777,471186095.79457,14100,1419494886.60032,461.560847388457,"325"
1209,1990,3321402567.94159,1694789207.31767,461560847.388457,14000,1566352750.16648,503.117781236833,"325"
1209,1991,3293915055.88189,1767306429.3989,503117781.236833,14600,1500472486.14542,532.01495575002,"325"
1209,1992,3612078988.04854,1908437452.99785,532014955.75002,14500,1685607698.85121,442.910686914117,"325"
1209,1993,3670455800.28403,1872822663.29479,442910686.914117,14075,1795245300.07957,501.455026476591,"325"
1209,1994,3733112815.69434,1850430928.26075,501455026.476591,13300,1891261468.443,612.93881641486,"325"
1209,1995,3879949179.93537,1962426384.82532,612938816.41486,14800,1935697315.01988,852.007596939653,"325"
1209,1996,4001996983.58943,2047514558.51365,852007596.939653,15200,1954826890.52055,923.274602792681,"325"
1209,1997,4637800000,2360324342.49876,923274602.792681,16400,2277475657.50124,870.2,"325"
1209,1998,4949277979.88399,2603121561.35034,870200000,16700,2530766328.70861,800.128212559618,"325"
1209,1999,5137661771.50214,2682609840.79438,800128212.559618,17400,2592223988.56699,948.844654817727,"325"
1209,2000,5379758010.87516,2817018136.49417,948844654.817727,17500,2608335973.01529,830.579773158712,"325"
1209,2001,5547194804.93249,2775581562.05863,830579773.158712,17800,2857227326.90977,782.753688312399,"325"
1209,2002,5345076705.01713,2771467668.56382,782753688.312399,17200,2646240655.0029,703.123760422844,"325"
